Date,Location_ISO_Code,Location,New_Cases,New_Deaths,New_Recovered,New_Active_Cases,Total_Cases,Total_Deaths,Total_Recovered,Total_Active_Cases,Location_Level,City_or_Regency,Province,Country,Continent,Island,Time_Zone,Special_Status,Total_Regencies,Total_Cities,Total_Districts,Total_Urban_Villages,Total_Rural_Villages,Area__km2_,Population,Population_Density,Longitude,Latitude,New_Cases_per_Million,Total_Cases_per_Million,New_Deaths_per_Million,Total_Deaths_per_Million,Total_Deaths_per_100rb,Case_Fatality_Rate,Case_Recovered_Rate,Growth_Factor_of_New_Cases,Growth_Factor_of_New_Deaths
2021-12-11,IDN,Indonesia,228,6,190,32,4258980,143929,4109865,5186,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.86,16060.38,0.02,542.75,54.27,0.0338,0.965,1.19,1.2
2021-12-25,IDN,Indonesia,255,6,195,54,4261667,144053,4112901,4713,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.96,16070.51,0.02,543.22,54.32,0.0338,0.96510000000000007,1.25,1.2
2021-12-31,IDN,Indonesia,180,6,193,-19,4262720,144094,4114334,4292,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.68,16074.48,0.02,543.37,54.34,0.0338,0.9652,0.95,0.86
2022-01-08,IDN,Indonesia,479,6,175,298,4265666,144127,4115747,5792,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.81,16085.59,0.02,543.49,54.35,0.0338,0.9649,0.92,1.2
2022-01-12,IDN,Indonesia,646,6,314,326,4268097,144150,4116962,6985,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.44,16094.76,0.02,543.58,54.36,0.0338,0.9645999999999999,0.81,0.75
2022-05-16,IDN,Indonesia,182,6,263,-87,6050958,156464,5889797,4697,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.69,22817.83,0.02,590.02,59.0,0.0259,0.9734,0.71,1.2
2022-05-21,IDN,Indonesia,263,6,254,3,6052363,156519,5892126,3718,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.99,22823.13,0.02,590.22,59.02,0.0259,0.97349999999999992,1.05,2.0
2022-06-02,IDN,Indonesia,304,6,334,-36,6055645,156600,5895940,3105,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.15,22835.5,0.02,590.53,59.05,0.0259,0.9736,0.83,2.0
2022-06-04,IDN,Indonesia,395,6,258,131,6056412,156610,5896548,3254,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.49,22838.4,0.02,590.57,59.06,0.0259,0.9736,1.06,1.5
2022-06-17,IDN,Indonesia,1220,6,556,658,6065644,156679,5901639,7326,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.6,22873.21,0.02,590.83,59.08,0.0258,0.973,1.04,2.0
2022-06-30,IDN,Indonesia,2248,6,1626,616,6088460,156737,5914933,16790,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,8.48,22959.25,0.02,591.05,59.1,0.025699999999999997,0.9715,1.05,2.0
2022-07-07,IDN,Indonesia,2881,6,1877,998,6103552,156776,5927730,19046,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,10.86,23016.16,0.02,591.19,59.12,0.025699999999999997,0.97120000000000006,1.05,1.5
2022-07-10,IDN,Indonesia,2576,6,1890,680,6111305,156791,5933979,20535,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,9.71,23045.39,0.02,591.25,59.13,0.025699999999999997,0.971,0.95,1.5
2022-07-15,IDN,Indonesia,3331,6,2842,483,6127084,156833,5945278,24973,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,12.56,23104.9,0.02,591.41,59.14,0.0256,0.9703,0.93,0.67
2022-07-16,IDN,Indonesia,4329,6,2702,1621,6131413,156839,5947980,26594,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.32,23121.22,0.02,591.43,59.14,0.0256,0.97010000000000007,1.3,1.0
2022-07-19,IDN,Indonesia,5085,6,2596,2483,6143431,156865,5955577,30989,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.18,23166.54,0.02,591.53,59.15,0.0255,0.96939999999999993,1.5,0.6
2020-03-20,IDN,Indonesia,60,7,2,51,369,32,17,320,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.23,1.39,0.03,0.12,0.01,0.0867,0.0461,0.73,1.17
2020-04-05,IDN,Indonesia,181,7,14,160,2273,198,164,1911,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.68,8.57,0.03,0.75,0.07,0.087100000000000011,0.0722,1.71,0.7
2021-12-12,IDN,Indonesia,163,7,184,-28,4259143,143936,4110049,5158,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.61,16060.99,0.03,542.77,54.28,0.0338,0.965,0.71,1.17
2021-12-17,IDN,Indonesia,291,7,205,79,4260148,143986,4111250,4912,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.1,16064.78,0.03,542.96,54.3,0.0338,0.965,1.37,0.7
2021-12-30,IDN,Indonesia,189,7,399,-217,4262540,144088,4114141,4311,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.71,16073.8,0.03,543.35,54.33,0.0338,0.9652,0.97,0.7
2022-01-06,IDN,Indonesia,533,7,209,317,4264669,144116,4115358,5195,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.01,16081.83,0.03,543.45,54.35,0.0338,0.965,1.32,1.75
2022-01-10,IDN,Indonesia,454,7,244,203,4266649,144136,4116202,6311,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.71,16089.3,0.03,543.53,54.35,0.0338,0.9647,0.86,3.5
2022-01-20,IDN,Indonesia,2116,7,577,1532,4277644,144199,4121117,12328,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,7.98,16130.76,0.03,543.77,54.38,0.0337,0.9634,1.21,0.78
2022-01-24,IDN,Indonesia,2927,7,944,1976,4289305,144227,4124211,20867,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,11.04,16174.73,0.03,543.87,54.39,0.0336,0.9615,1.0,0.5
2022-01-26,IDN,Indonesia,7010,7,2582,4421,4301193,144254,4127662,29277,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,26.43,16219.56,0.03,543.97,54.4,0.0335,0.9597,1.44,0.35
2022-01-27,IDN,Indonesia,8077,7,1643,6427,4309270,144261,4129305,35704,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,30.46,16250.02,0.03,544.0,54.4,0.0335,0.95819999999999994,1.15,1.0
2022-01-28,IDN,Indonesia,9905,7,2028,7870,4319175,144268,4131333,43574,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,37.35,16287.37,0.03,544.03,54.4,0.0334,0.9565,1.23,1.0
2022-06-06,IDN,Indonesia,342,7,270,65,6057142,156622,5897022,3498,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.29,22841.15,0.03,590.61,59.06,0.0259,0.9736,0.88,1.4
2022-06-09,IDN,Indonesia,556,7,410,139,6058736,156635,5898040,4061,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.1,22847.16,0.03,590.66,59.07,0.0259,0.97349999999999992,1.07,1.75
2022-07-11,IDN,Indonesia,1681,7,1866,-192,6112986,156798,5935845,20343,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,6.34,23051.73,0.03,591.28,59.13,0.0256,0.971,0.65,1.17
2022-08-28,IDN,Indonesia,3228,7,5044,-1823,6346304,157500,6142438,46366,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,12.17,23931.56,0.03,593.92,59.39,0.0248,0.96790000000000009,0.77,0.47
2020-03-30,IDN,Indonesia,129,8,11,110,1414,122,75,1217,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.49,5.33,0.03,0.46,0.05,0.0863,0.053,0.99,0.67
2020-04-20,IDN,Indonesia,185,8,61,116,6760,590,747,5423,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.7,25.49,0.03,2.22,0.22,0.0873,0.1105,0.57,0.17
2020-04-28,IDN,Indonesia,415,8,103,304,9511,773,1254,7484,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.56,35.87,0.03,2.91,0.29,0.081300000000000011,0.1318,1.94,0.36
2020-04-30,IDN,Indonesia,347,8,131,208,10118,792,1522,7804,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.31,38.15,0.03,2.99,0.3,0.0783,0.15039999999999998,1.33,0.73
2020-05-01,IDN,Indonesia,433,8,69,356,10551,800,1591,8160,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.63,39.79,0.03,3.02,0.3,0.0758,0.1508,1.25,1.0
2020-05-05,IDN,Indonesia,484,8,243,233,12071,872,2197,9002,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.83,45.52,0.03,3.29,0.33,0.0722,0.182,1.23,0.42
2021-12-03,IDN,Indonesia,245,8,328,-91,4257243,143858,4105680,7705,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.92,16053.83,0.03,542.48,54.25,0.0338,0.96439999999999992,0.79,0.8
2021-12-23,IDN,Indonesia,136,8,232,-104,4261208,144042,4112524,4642,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.51,16068.78,0.03,543.17,54.32,0.0338,0.96510000000000007,0.76,0.8
2021-12-27,IDN,Indonesia,120,8,271,-159,4261879,144063,4113320,4496,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.45,16071.31,0.03,543.25,54.33,0.0338,0.96510000000000007,1.3,4.0
2021-12-28,IDN,Indonesia,278,8,152,118,4262157,144071,4113472,4614,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.05,16072.36,0.03,543.28,54.33,0.0338,0.96510000000000007,2.32,1.0
2022-01-11,IDN,Indonesia,802,8,446,348,4267451,144144,4116648,6659,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.02,16092.32,0.03,543.56,54.36,0.0338,0.9647,1.77,1.14
2022-01-14,IDN,Indonesia,850,8,353,489,4269740,144163,4117700,7877,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.21,16100.95,0.03,543.63,54.36,0.0338,0.96439999999999992,1.07,1.6
2022-05-11,IDN,Indonesia,400,8,916,-524,6049541,156424,5887786,5331,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.51,22812.49,0.03,589.87,58.99,0.0259,0.97329999999999994,0.88,0.4
2022-05-28,IDN,Indonesia,279,8,248,23,6054173,156573,5894628,2972,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.05,22829.95,0.03,590.43,59.04,0.0259,0.9736,1.25,0.89
2022-06-15,IDN,Indonesia,1242,8,525,709,6063251,156670,5900574,6007,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.68,22864.19,0.03,590.79,59.08,0.0258,0.9732,1.34,0.8
2022-06-20,IDN,Indonesia,1180,8,667,505,6069255,156695,5903461,9099,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.45,22886.83,0.03,590.89,59.09,0.0258,0.9727,1.01,2.67
2022-07-05,IDN,Indonesia,2577,8,1691,878,6097928,156766,5923808,17354,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,9.72,22994.95,0.03,591.16,59.12,0.025699999999999997,0.9714,1.8,0.89
2022-07-12,IDN,Indonesia,3361,8,1780,1573,6116347,156806,5937625,21916,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,12.67,23064.41,0.03,591.31,59.13,0.0256,0.9708,2.0,1.14
2020-03-27,IDN,Indonesia,153,9,11,133,1046,87,46,913,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.58,3.94,0.03,0.33,0.03,0.0832,0.044000000000000004,1.49,0.45
2021-11-23,IDN,Indonesia,394,9,434,-49,4253992,143753,4102323,7916,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.49,16041.57,0.03,542.08,54.21,0.0338,0.9643,2.12,1.8
2021-12-06,IDN,Indonesia,130,9,2005,-1884,4257815,143876,4108297,5642,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.49,16055.99,0.03,542.55,54.25,0.0338,0.9649,0.66,2.25
2021-12-09,IDN,Indonesia,220,9,296,-85,4258560,143918,4109364,5278,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.83,16058.8,0.03,542.71,54.27,0.0338,0.965,0.83,0.56
2021-12-15,IDN,Indonesia,205,9,237,-41,4259644,143969,4110811,4864,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.77,16062.88,0.03,542.9,54.29,0.0338,0.96510000000000007,1.08,0.75
2022-01-18,IDN,Indonesia,1362,9,564,789,4273783,144183,4120036,9564,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.14,16116.2,0.03,543.71,54.37,0.0337,0.96400000000000008,1.76,2.25
2022-01-19,IDN,Indonesia,1745,9,504,1232,4275528,144192,4120540,10796,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,6.58,16122.78,0.03,543.74,54.37,0.0337,0.9637,1.28,1.0
2022-05-27,IDN,Indonesia,224,9,277,-62,6053894,156565,5894380,2949,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.84,22828.9,0.03,590.4,59.04,0.0259,0.9737,0.91,3.0
2022-06-13,IDN,Indonesia,591,9,390,192,6061079,156652,5899501,4926,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.23,22856.0,0.03,590.73,59.07,0.0258,0.97329999999999994,1.07,4.5
2022-06-27,IDN,Indonesia,1445,9,1637,-201,6081896,156726,5910855,14315,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.45,22934.5,0.03,591.01,59.1,0.0258,0.9719,0.84,3.0
2022-07-04,IDN,Indonesia,1434,9,1868,-443,6095351,156758,5922117,16476,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.41,22985.23,0.03,591.13,59.11,0.025699999999999997,0.9716,0.89,2.25
2022-07-14,IDN,Indonesia,3584,9,2872,703,6123753,156827,5942436,24490,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,13.52,23092.34,0.03,591.39,59.14,0.0256,0.9704,0.94,0.75
2022-07-23,IDN,Indonesia,4943,9,4108,826,6164271,156902,5968304,39065,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.64,23245.13,0.03,591.67,59.17,0.0255,0.9682,1.02,0.69
2020-03-22,IDN,Indonesia,64,10,9,45,514,48,29,437,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.24,1.94,0.04,0.18,0.02,0.0934,0.0564,0.79,1.67
2020-04-04,IDN,Indonesia,106,10,16,80,2092,191,150,1751,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.4,7.89,0.04,0.72,0.07,0.0913,0.0717,0.54,0.91
2020-04-15,IDN,Indonesia,297,10,20,267,5136,469,446,4221,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.12,19.37,0.04,1.77,0.18,0.0913,0.0868,1.05,0.17
2021-12-01,IDN,Indonesia,278,10,307,-39,4256687,143840,4104964,7883,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.05,16051.73,0.04,542.41,54.24,0.0338,0.96439999999999992,0.94,0.91
2021-12-02,IDN,Indonesia,311,10,388,-87,4256998,143850,4105352,7796,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.17,16052.91,0.04,542.45,54.25,0.0338,0.96439999999999992,1.12,1.0
2021-12-16,IDN,Indonesia,213,10,234,-31,4259857,143979,4111045,4833,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.8,16063.69,0.04,542.94,54.29,0.0338,0.96510000000000007,1.04,1.11
2021-12-22,IDN,Indonesia,179,10,252,-83,4261072,144034,4112292,4746,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.67,16068.27,0.04,543.14,54.31,0.0338,0.96510000000000007,0.83,0.91
2021-12-29,IDN,Indonesia,194,10,270,-86,4262351,144081,4113742,4528,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.73,16073.09,0.04,543.32,54.33,0.0338,0.96510000000000007,0.7,1.25
2022-05-08,IDN,Indonesia,227,10,452,-235,6048431,156381,5885858,6192,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.86,22808.3,0.04,589.7,58.97,0.0259,0.97310000000000008,1.04,0.71
2022-05-13,IDN,Indonesia,335,10,254,71,6050211,156448,5888825,4938,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.26,22815.01,0.04,589.96,59.0,0.0259,0.97329999999999994,1.0,0.71
2022-06-14,IDN,Indonesia,930,10,548,372,6062009,156662,5900049,5298,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.51,22859.5,0.04,590.76,59.08,0.0258,0.97329999999999994,1.57,1.11
2022-07-17,IDN,Indonesia,3540,10,2574,956,6134953,156849,5950554,27550,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,13.35,23134.57,0.04,591.47,59.15,0.0256,0.9699,0.82,1.67
2022-07-18,IDN,Indonesia,3393,10,2427,956,6138346,156859,5952981,28506,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,12.79,23147.36,0.04,591.51,59.15,0.0256,0.9698,0.96,1.0
2022-07-20,IDN,Indonesia,5653,10,2331,3312,6149084,156875,5957908,34301,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.32,23187.86,0.04,591.57,59.16,0.0255,0.9689,1.11,1.67
2022-07-31,IDN,Indonesia,4205,10,4597,-402,6207098,156993,6001402,48703,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.86,23406.62,0.04,592.01,59.2,0.0253,0.9669,0.78,0.77
2022-08-06,IDN,Indonesia,5455,10,4850,595,6240699,157082,6032722,50895,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.57,23533.33,0.04,592.35,59.23,0.0252,0.9667,0.92,0.83
2020-04-03,IDN,Indonesia,196,11,22,163,1986,181,134,1671,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.74,7.49,0.04,0.68,0.07,0.0911,0.0675,1.73,0.85
2020-04-06,IDN,Indonesia,218,11,28,179,2491,209,192,2090,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.82,9.39,0.04,0.79,0.08,0.0839,0.0771,1.2,1.57
2020-04-29,IDN,Indonesia,260,11,137,112,9771,784,1391,7596,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.98,36.85,0.04,2.96,0.3,0.0802,0.1424,0.63,1.38
2021-11-07,IDN,Indonesia,444,11,587,-154,4248165,143545,4093795,10825,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.67,16019.6,0.04,541.3,54.13,0.0338,0.9637,1.11,0.73
2021-11-15,IDN,Indonesia,221,11,706,-496,4251076,143670,4098884,8522,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.83,16030.57,0.04,541.77,54.18,0.0338,0.96420000000000006,0.65,0.73
2021-11-18,IDN,Indonesia,400,11,464,-75,4252345,143709,4100321,8315,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.51,16035.36,0.04,541.92,54.19,0.0338,0.96420000000000006,0.77,0.85
2021-11-21,IDN,Indonesia,314,11,331,-28,4253412,143739,4101547,8126,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.18,16039.38,0.04,542.03,54.2,0.0338,0.9643,0.8,0.79
2021-11-27,IDN,Indonesia,404,11,260,133,4255672,143807,4103639,8226,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.52,16047.9,0.04,542.29,54.23,0.0338,0.9643,0.89,0.79
2021-11-29,IDN,Indonesia,176,11,419,-254,4256112,143819,4104333,7960,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.66,16049.56,0.04,542.33,54.23,0.0338,0.9643,0.67,11.0
2021-11-30,IDN,Indonesia,297,11,324,-38,4256409,143830,4104657,7922,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.12,16050.68,0.04,542.38,54.24,0.0338,0.9643,1.69,1.0
2021-12-20,IDN,Indonesia,133,11,216,-94,4260677,144013,4111835,4829,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.5,16066.78,0.04,543.07,54.31,0.0338,0.96510000000000007,0.81,2.75
2021-12-21,IDN,Indonesia,216,11,205,0,4260893,144024,4112040,4829,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.81,16067.59,0.04,543.11,54.31,0.0338,0.96510000000000007,1.62,1.0
2022-07-27,IDN,Indonesia,6438,11,3825,2602,6185311,156940,5982347,46024,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,24.28,23324.47,0.04,591.81,59.18,0.0254,0.9672,0.99,0.85
2022-08-01,IDN,Indonesia,3696,11,4579,-894,6210794,157004,6005981,47809,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,13.94,23420.56,0.04,592.05,59.21,0.0253,0.96700000000000008,0.88,1.1
2020-03-29,IDN,Indonesia,130,12,5,113,1285,114,64,1107,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.49,4.85,0.05,0.43,0.04,0.088699999999999987,0.049800000000000004,1.19,0.8
2020-04-07,IDN,Indonesia,247,12,12,223,2738,221,204,2313,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.93,10.32,0.05,0.83,0.08,0.080700000000000008,0.0745,1.13,1.09
2020-04-23,IDN,Indonesia,357,12,47,298,7775,647,960,6168,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.35,29.32,0.05,2.44,0.24,0.0832,0.1235,1.26,0.63
2021-11-08,IDN,Indonesia,244,12,1283,-1051,4248409,143557,4095078,9774,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.92,16020.52,0.05,541.35,54.13,0.0338,0.9639,0.55,1.09
2021-12-13,IDN,Indonesia,106,12,278,-184,4259249,143948,4110327,4974,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.4,16061.39,0.05,542.82,54.28,0.0338,0.965,0.65,1.71
2021-12-14,IDN,Indonesia,190,12,247,-69,4259439,143960,4110574,4905,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.72,16062.11,0.05,542.87,54.29,0.0338,0.96510000000000007,1.79,1.0
2021-12-18,IDN,Indonesia,232,12,214,6,4260380,143998,4111464,4918,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.87,16065.66,0.05,543.01,54.3,0.0338,0.965,0.8,1.71
2022-05-19,IDN,Indonesia,318,12,384,-78,6051850,156510,5891574,3766,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.2,22821.19,0.05,590.19,59.02,0.0259,0.97349999999999992,0.97,0.71
